"","ConsecutiveNumber","CruiseID","StationID","Net_index","Date","Longitude","Latitude","target_organisms","target_org_code","Gear","operation_mode","size_range_minimum_g","size_range_maximum_g","size_range_minimum_micrometers","size_range_maximum_micrometers","Catching_Depth_max_m","Catching_Depth_min_m","Biomass_determination","Contact_Person","filtered_volume_m3","day_night","SST","primprod","salinity","O2_dissolved","pH","chla","nitrate","silicate","SST_C_insitu","Temperature__C_insitu","Salinity_insitu","Oxygen__umol_kg_insitu","Chlorophyll__mg_m_3_insitu","Nitrate__uM_L_1_insitu","g_C_individual","X5.68E.14","X1.14E.13","X2.27E.13","X4.55E.13","X9.09E.13","X1.82E.12","X3.64E.12","X7.28E.12","X1.46E.11","X2.91E.11","X5.82E.11","X1.16E.10","X2.33E.10","X4.66E.10","X9.31E.10","X0.00000000186","X0.00000000373","X0.00000000745","X0.0000000149","X0.0000000298","X0.0000000596","X0.000000119","X0.000000238","X0.000000477","X0.000000954","X0.00000191","X0.00000381","X0.00000763","X0.0000153","X0.0000305","X0.000061","X0.000122","X0.000244","X0.000488","X0.000977","X0.00195","X0.00391","X0.00781","X0.0156","X0.0313","X0.0625","X0.125","X0.25","X0.5","X1","X2","X4","X8","X16","X32","X64","X128","X256","X512","X1020","NBSS_slope","Comment","Old_target_organisms","OKtarget_organisms","target_target_org_code_code","target.org.colour","slope.clean","new_slopes","rob_reg__slopes","p_values_olsr_slopes","r.square.olsr","ratio_slopes_rr_olsr"
"400","#REF!","Abra�os 2","39","","2017-04-24",-34.0266555,-4.9078495,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,100,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",28.96,358.59613,36,"4",8.192294,0.027039,0,2,28.96,25.37,37.02,NA,0,0.4,"gC m-3",6.84e+10,5.18e+08,1.57e+10,1.2e+08,NA,NA,NA,1110,NA,83500,9240,400,7770,20700,578,1580,489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.621414671,"","Phytoplankton","phytoplankton","4","forestgreen",-1.621414671,-1.62141467113318,-1.64406213034836,2.3548269359989e-05,0.815454253980718,1.01396771581843
"401","#REF!","Abra�os 2","40","","2017-04-26",-32.5518778,-3.519792,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,26,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",28.88,285.49176,36,"4",8.221092,0.029033,0,1.246429,28.88,28.88,35.98,NA,0.48,0.3,"gC m-3",7.67e+10,1.44e+10,1.66e+08,98200000,NA,NA,NA,139000,518,15700,1320,800,370,1250,578,528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.869370173,"","Phytoplankton","phytoplankton","4","forestgreen",-1.869370173,-1.86937017305274,-1.8759423109927,2.67794433323206e-06,0.875047611940874,1.00351569640279
"402","#REF!","Abra�os 2","40","","2017-04-26",-32.5518778,-3.519792,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,50,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",28.88,285.49176,36,"4",8.221092,0.029033,0,1.246429,28.88,28.08,36.06,NA,0.58,0.3,"gC m-3",4.48e+10,8.94e+09,4.78e+08,1.19e+08,NA,NA,NA,5010,NA,31800,2200,NA,4420,1250,2880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.812714704,"","Phytoplankton","phytoplankton","4","forestgreen",-1.812714704,-1.81271470400404,-1.82977130199875,4.89455667437821e-05,0.885714319030119,1.0094094222114
"403","#REF!","Abra�os 2","40","","2017-04-26",-32.5518778,-3.519792,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,199,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",28.88,285.49176,36,"4",8.221092,0.029033,0,1.246429,28.88,12.61,35.24,NA,0,23.1,"gC m-3",2.06e+08,NA,NA,7930000,NA,NA,NA,1110,NA,46000,2200,2800,8500,1250,NA,NA,NA,898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.061748889,"","Phytoplankton","phytoplankton","4","forestgreen",-1.061748889,-1.06174888921717,-1.13271620630631,0.00276502068037697,0.743965870297286,1.06684002031135
"404","#REF!","Abra�os 2","41","","2017-04-26",-32.408411,-3.3608402,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,25,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",29.01,286.137787,36,"4",8.22352,0.029481,0,1,29.01,29.01,35.97,NA,0.36,0.2,"gC m-3",3.08e+11,4.14e+10,1.12e+09,1.65e+08,NA,NA,NA,65200,518,37100,2650,800,2960,4390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.196220167,"","Phytoplankton","phytoplankton","4","forestgreen",NA,-2.196220167229,-2.20173828850174,2.11560506857225e-05,0.877930073861256,1.00251255387991
"405","#REF!","Abra�os 2","41","","2017-04-26",-32.408411,-3.3608402,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,50,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",29.01,286.137787,36,"4",8.22352,0.029481,0,1,29.01,27.11,36.21,NA,0.46,0.2,"gC m-3",8.46e+10,8.55e+09,9.3e+09,82800000,NA,NA,NA,1110,NA,19900,2650,1200,1110,2520,NA,NA,489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.883315759,"","Phytoplankton","phytoplankton","4","forestgreen",-1.883315759,-1.88331575908082,-1.91809848590825,5.57813618847944e-05,0.849032712926388,1.01846887689546
"406","#REF!","Abra�os 2","42","","2017-04-27",-31.8372977,-3.2667177,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,25,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",28.94,290.960907,36,"4",8.23332,0.03,0,1,28.94,28.94,35.88,NA,0.42,0.3,"gC m-3",2.62e+11,5.02e+10,7.19e+08,1.87e+08,NA,NA,NA,5010,7240,41900,7040,3200,8500,6280,39800,NA,1470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.666579047,"","Phytoplankton","phytoplankton","4","forestgreen",-1.666579047,-1.66657904746679,-1.67446010027323,5.28006031793962e-05,0.7868403943359,1.0047288805697
"407","#REF!","Abra�os 2","42","","2017-04-27",-31.8372977,-3.2667177,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,62,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",28.94,290.960907,36,"4",8.23332,0.03,0,1,28.94,22.7,36.1,NA,0.44,0.2,"gC m-3",5.79e+10,1.49e+09,2.47e+10,3.81e+08,NA,NA,NA,3350,NA,19900,12300,400,10000,628,1150,NA,2440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.758087908,"","Phytoplankton","phytoplankton","4","forestgreen",-1.758087908,-1.75808790795447,-1.82666297195362,3.01749160856543e-05,0.837310504094498,1.03900548069387
"408","#REF!","Abra�os 2","43","","2017-04-27",-31.7478947,-3.6102723,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,2,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",28.83,281.783478,36,"4",8.234262,0.02997,0,1,28.83,28.83,35.9,NA,0.51,0.2,"gC m-3",1.4e+11,2.17e+10,6.89e+09,3.19e+08,NA,NA,NA,7240,NA,10900,5280,4400,12200,10000,NA,NA,NA,898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.751729441,"","Phytoplankton","phytoplankton","4","forestgreen",-1.751729441,-1.7517294413513,-1.79448839240401,6.83332811778662e-05,0.842181441248707,1.02440956371642
"409","#REF!","Abra�os 2","43","","2017-04-27",-31.7478947,-3.6102723,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,58,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",28.83,281.783478,36,"4",8.234262,0.02997,0,1,28.83,22.55,36.09,NA,0.41,1.1,"gC m-3",4.18e+10,1.08e+09,1.77e+10,2.13e+08,NA,NA,NA,3910,1030,84900,3510,1600,9610,10700,1150,NA,489,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.575075384,"","Phytoplankton","phytoplankton","4","forestgreen",-1.575075384,-1.57507538444153,-1.59059143080874,1.82911155807222e-05,0.795286206807234,1.00985098679489
"410","#REF!","Abra�os 2","44","","2017-04-28",-32.3229953,-3.9002778,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,25,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",28.89,277.96283,36,"4",8.223738,0.029247,0,1.910233,28.89,28.89,35.97,NA,0.25,0.2,"gC m-3",1.31e+11,2.29e+10,4.24e+08,3.28e+08,NA,NA,NA,67500,1550,18500,4840,NA,3700,2520,NA,NA,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.777529035,"","Phytoplankton","phytoplankton","4","forestgreen",-1.777529035,-1.77752903466375,-1.82967284738109,7.84865489639451e-05,0.837330804646206,1.02933499895324
"411","#REF!","Abra�os 2","44","","2017-04-28",-32.3229953,-3.9002778,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,58,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",28.89,277.96283,36,"4",8.223738,0.029247,0,1.910233,28.89,26.18,36.42,NA,0.34,0.3,"gC m-3",6.01e+10,2.18e+09,1.58e+10,3.7e+08,NA,NA,NA,10600,NA,44300,15400,2400,18100,1250,2310,NA,3410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.683802982,"","Phytoplankton","phytoplankton","4","forestgreen",-1.683802982,-1.68380298183808,-1.72531399897505,1.21061025876442e-05,0.864122693558311,1.02465313187992
"412","#REF!","Abra�os 2","45","","2017-04-28",-32.0393517,-4.2383205,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,25,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",28.9,275.128113,36,"4",8.226666,0.029,0,1.997538,28.9,28.9,35.93,NA,0.26,0.3,"gC m-3",1.91e+11,2.74e+10,4.04e+08,1.65e+08,NA,NA,NA,65200,10300,29500,11900,400,12200,2520,1730,NA,489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.785382514,"","Phytoplankton","phytoplankton","4","forestgreen",-1.785382514,-1.78538251423509,-1.78538251423509,2.29971426087404e-06,0.878423997647181,1.00000000013168
"413","#REF!","Abra�os 2","45","","2017-04-28",-32.0393517,-4.2383205,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,60,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",28.9,275.128113,36,"4",8.226666,0.029,0,1.997538,28.9,27.06,36.33,NA,0.61,0.2,"gC m-3",1.31e+11,4.87e+09,1e+10,3.81e+08,NA,NA,NA,1670,1030,20900,12800,NA,11500,2520,1150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.941653774,"","Phytoplankton","phytoplankton","4","forestgreen",-1.941653774,-1.94165377389648,-1.9332685334358,0.00013634639807413,0.81649930762769,0.995681392493098
"414","#REF!","Abra�os 2","46","","2017-04-29",-32.3215527,-4.132613,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,25,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",28.93,274.257263,36,"4",8.222884,0.02897,0,2,28.93,28.93,35.98,NA,0.21,0.2,"gC m-3",1.68e+11,1.96e+10,6.84e+08,1.58e+08,NA,NA,NA,62400,NA,29500,11900,400,738,NA,2310,NA,2930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.783575218,"","Phytoplankton","phytoplankton","4","forestgreen",-1.783575218,-1.78357521819259,-1.85311966151912,2.60102070142923e-05,0.872269804886944,1.03899159554207
"415","#REF!","Abra�os 2","46","","2017-04-29",-32.3215527,-4.132613,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,65,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",28.93,274.257263,36,"4",8.222884,0.02897,0,2,28.93,25.72,36.45,NA,0.64,0.1,"gC m-3",1.04e+11,4.21e+09,2.35e+10,8.68e+08,NA,NA,NA,5570,NA,38800,7470,NA,7380,2520,NA,1060,2440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.721479265,"","Phytoplankton","phytoplankton","4","forestgreen",-1.721479265,-1.72147926477955,-1.73954728240417,4.2986136818379e-05,0.857401670657667,1.01049563463907
"416","#REF!","Abra�os 2","47","","2017-04-29",-32.6360467,-4.3010848,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,25,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",29,281.861664,36,"4",8.216727,0.028637,0,2,29,29,35.97,NA,0.21,0.1,"gC m-3",1.77e+11,2.06e+10,4.43e+08,1.88e+08,NA,NA,NA,88700,5700,33200,19400,400,6270,3760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.059078068,"","Phytoplankton","phytoplankton","4","forestgreen",NA,-2.05907806761689,-2.05907806761689,6.11813464769852e-06,0.907073361129425,0.99999999981394
"417","#REF!","Abra�os 2","47","","2017-04-29",-32.6360467,-4.3010848,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,76,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",29,281.861664,36,"4",8.216727,0.028637,0,2,29,23.75,36.16,NA,0.51,0.3,"gC m-3",6.84e+10,2.69e+08,3.37e+10,1.93e+08,NA,NA,NA,2790,NA,85600,18900,800,7770,13800,NA,528,978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.641742913,"","Phytoplankton","phytoplankton","4","forestgreen",-1.641742913,-1.64174291334032,-1.65557114027339,4.21265392539388e-05,0.826270675042548,1.00842289445192
"418","#REF!","Abra�os 2","48","","2017-04-30",-32.9857188,-4.4114628,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,25,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",28.91,290.92981,36,"4",8.210385,0.0284,0,2,28.91,28.91,35.95,NA,0.27,0.1,"gC m-3",2.5e+11,3.34e+10,4.25e+08,2.15e+08,NA,NA,NA,136000,1550,32300,8810,NA,5540,3760,578,NA,4410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.725122856,"","Phytoplankton","phytoplankton","4","forestgreen",-1.725122856,-1.72512285591337,-1.78140890316654,3.09944610343742e-05,0.836449905336753,1.03262726881785
"419","#REF!","Abra�os 2","48","","2017-04-30",-32.9857188,-4.4114628,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,65,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",28.91,290.92981,36,"4",8.210385,0.0284,0,2,28.91,28.27,36.4,NA,0.4,0.8,"gC m-3",1.02e+11,3.24e+08,2.35e+09,3.66e+08,NA,NA,NA,15000,NA,114000,67300,5600,55400,15700,NA,NA,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.522614022,"","Phytoplankton","phytoplankton","4","forestgreen",-1.522614022,-1.52261402185607,-1.51719684880453,4.77518075693274e-05,0.854081066028448,0.996442188816605
"420","#REF!","Abra�os 2","49","","2017-04-30",-33.2943237,-4.1671812,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,25,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",28.92,310.292145,36,"4",8.206413,0.028499,0,2,28.92,28.92,35.96,NA,0.2,0.1,"gC m-3",1.58e+11,2.24e+10,2.63e+08,1.35e+08,NA,NA,NA,143000,3630,26600,11000,1200,3330,11900,1150,NA,1470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.708444354,"","Phytoplankton","phytoplankton","4","forestgreen",-1.708444354,-1.70844435414782,-1.70857630705401,5.70266567015025e-06,0.85686608155707,1.00007723579272
"421","#REF!","Abra�os 2","50","","2017-05-01",-32.5897387,-3.8540693,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,25,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",28.65,280.617676,36,"4",8.219131,0.030997,0,2,28.65,28.65,35.96,NA,0.32,NA,"gC m-3",2.38e+11,3.19e+10,8.99e+08,2.08e+08,NA,NA,NA,152000,NA,14300,6160,400,3330,3140,NA,NA,489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.91796441,"","Phytoplankton","phytoplankton","4","forestgreen",-1.91796441,-1.91796440961866,-1.92732409836346,4.88041253624744e-06,0.911586286481143,1.00488001149274
"422","#REF!","Abra�os 2","50","","2017-05-01",-32.5897387,-3.8540693,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,60,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",28.65,280.617676,36,"4",8.219131,0.030997,0,2,28.65,22,36.41,NA,0.36,0.1,"gC m-3",1.92e+11,2.98e+10,2.69e+09,2.82e+08,NA,NA,NA,66900,NA,43300,28500,NA,12600,11300,5200,1580,5380,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.571485843,"","Phytoplankton","phytoplankton","4","forestgreen",-1.571485843,-1.57148584268289,-1.5899300238861,6.47610221773782e-07,0.903239203284004,1.01173677826514
"423","#REF!","Abra�os 2","51","","2017-05-01",-32.7683472,-3.7037482,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,25,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",28.75,281.003235,36,"4",8.216898,0.029393,0,2,28.75,28.75,35.93,NA,0.38,0.3,"gC m-3",1.45e+11,1.95e+10,4.96e+08,2.29e+08,NA,NA,NA,11100,4660,16200,40000,1200,17000,8150,159000,NA,2440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.545822817,"","Phytoplankton","phytoplankton","4","forestgreen",-1.545822817,-1.54582281675236,-1.54582281675236,0.000125576407704858,0.751327684067239,0.999999999839801
"424","#REF!","Abra�os 2","51","","2017-05-01",-32.7683472,-3.7037482,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,60,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",28.75,281.003235,36,"4",8.216898,0.029393,0,2,28.75,22.54,36.31,NA,0,1.7,"gC m-3",89200000,NA,NA,9580000,NA,NA,NA,557,NA,20900,3960,2800,3330,7530,578,NA,489,450,NA,NA,352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.86880154,"","Phytoplankton","phytoplankton","4","forestgreen",-0.86880154,-0.868801539865743,-0.918808360074923,0.000412598877386707,0.728560991166148,1.05755839253568
"425","#REF!","Abra�os 2","51","","2017-05-01",-32.7683472,-3.7037482,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,199,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",28.75,281.003235,36,"4",8.216898,0.029393,0,2,28.75,12.39,35.21,NA,0,24.3,"gC m-3",1.73e+08,NA,NA,NA,NA,NA,NA,8360,NA,5220,1760,800,17400,7530,NA,NA,NA,1800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.920092761,"","Phytoplankton","phytoplankton","4","forestgreen",-0.920092761,-0.920092761193176,-0.920092761193176,0.0147381280023183,0.656529489454343,1.00000000020995
"426","#REF!","Abra�os 2","52","","2017-05-02",-33.4400527,-3.7617878,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,25,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",28.67,284.079346,36,"4",8.206099,0.029,0,2,28.67,28.67,35.91,NA,0.39,0.2,"gC m-3",1.21e+11,1.64e+10,5.04e+08,1.62e+08,NA,NA,NA,152000,NA,10400,3080,NA,2590,NA,88400,1060,489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.613272819,"","Phytoplankton","phytoplankton","4","forestgreen",-1.613272819,-1.61327281895345,-1.62708168237212,3.52861169060762e-05,0.863436243379162,1.00855953389252
"427","#REF!","Abra�os 2","52","","2017-05-02",-33.4400527,-3.7617878,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,72,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",28.67,284.079346,36,"4",8.206099,0.029,0,2,28.67,24.2,36.61,NA,0.37,0.3,"gC m-3",1.1e+11,3.04e+08,2.64e+09,2.07e+08,NA,NA,NA,1670,NA,49800,9670,4800,13300,1250,17900,2640,489,898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.445973694,"","Phytoplankton","phytoplankton","4","forestgreen",-1.445973694,-1.4459736941365,-1.4724705928431,9.326374949531e-06,0.816686448274855,1.01832460642476
"428","#REF!","Abra�os 2","53","","2017-05-02",-34.001317,-3.7881942,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,25,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",28.78,290.441101,36,"4",8.1979,0.030117,0,2,28.78,28.78,35.95,NA,0.29,0.4,"gC m-3",1.37e+11,2.27e+10,2.88e+08,1.53e+08,NA,NA,NA,363000,NA,1430,NA,2800,2590,15100,NA,1060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.807620451,"","Phytoplankton","phytoplankton","4","forestgreen",-1.807620451,-1.80762045143584,-1.79672669922002,4.06876722011317e-05,0.890812248297151,0.993973429668848
"429","#REF!","Abra�os 2","53","","2017-05-02",-34.001317,-3.7881942,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,75,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",28.78,290.441101,36,"4",8.1979,0.030117,0,2,28.78,24,36.66,NA,0.24,1,"gC m-3",8.02e+10,2.88e+08,1.71e+09,1.59e+08,NA,NA,NA,7800,NA,10900,1320,2400,11500,93500,NA,3170,489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.51249352,"","Phytoplankton","phytoplankton","4","forestgreen",-1.51249352,-1.51249352049836,-1.51610911422365,7.91199246406347e-05,0.803378618948642,1.00239048576132
"430","#REF!","Abra�os 2","54","","2017-05-03",-34.7289712,-3.7616155,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,25,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",28.78,312,36,"4",8.187687,0.028721,0,2,28.78,28.78,35.97,NA,0.26,0.3,"gC m-3",2.27e+11,7.96e+09,2.57e+08,1.64e+08,NA,NA,NA,393000,NA,4260,NA,8000,10700,11300,578,1060,489,2700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.544076169,"","Phytoplankton","phytoplankton","4","forestgreen",-1.544076169,-1.54407616881986,-1.53290147879829,1.15306387234634e-06,0.892634950942034,0.992762863370303
