ConsecutiveNumber,CruiseID,StationID,Net_index,Date,Longitude,Latitude,target_organisms,target_org_code,Gear,operation_mode,sizerangeminimum_g,sizerangeMax_g,size_range_minimum_micron,size_range_maximum_micron,Catching_Depth_max_m,Catching_Depth_min_m,Biomass_determination,Contact_Person,filtered_volume_m3,day_night,SST_model,primprod,salinity,O2_dissolved,pH,chla_model,nitrate_model,silicate_model,SST_C_insitu,Temperature_C_insitu,Salinity_insitu,Oxygen__umol_kg_insitu,Chlorophyll__mg_m3_insitu,Nitrate__uM_L1_insitu,log_mm3_individual_insitu,-10.2041199826559,-9.90308998699194,-9.60205999132796,-9.30102999566398,-9,-8.69897000433602,-8.39794000867204,-8.09691001300806,-7.79588001734408,-7.4948500216801,-7.19382002601611,-6.89279003035213,-6.59176003468815,-6.29073003902417,-5.98970004336019,-5.68867004769621,-5.38764005203223,-5.08661005636825,-4.78558006070427,-4.48455006504029,-4.1835200693763,-3.88249007371232,-3.58146007804834,-3.28043008238437,-2.97940008672038,-2.6783700910564,-2.37734009539242,-2.07631009972843,-1.77528010406445,-1.47425010840047,-1.17322011273649,-0.872190117072509,-0.571160121408528,-0.270130125744547,0.0308998699194346,0.33192986558341,0.632959861247397,0.933989856911378,1.23501985257536,1.53604984823934,1.83707984390332,2.1381098395673,2.43913983523128,2.74016983089526,3.04119982655924,3.34222982222323,3.64325981788721,3.94428981355119,4.24531980921517,4.54634980487915,4.84737980054313,5.14840979620711,5.4494397918711,5.75046978753507,6.05149978325976,6.35252977892375,slope,Std.Error,minimum,maximum,comment,Conductivity_Mathilde,Salinity_Mathilde,Oxygen_Mathilde,AOU_Mathilde,MLD_Mathilde,Phosphates_Mathilde,Silicates_Mathilde,Temperature_Mathilde,Nitrates_Mathilde,Biomass_phytoplankton__ug_m3,,,,,,,,,,,,,
44,WHI_23,27_III_68,,1968-02-14,-45.13,-31.82,mesopelagic,fish,1,MT1600,non-closing,fishing,at,depth,2,1000,,,580,,inferred,from,length,Henrike,Andresen/Heino,Fock,,,21,259,36,5,8.0907,0.035021,1,2,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,5.44519805908203,36.244987487793,0.217364400625229,-7.80074882507324,33.4127922058105,0.0734219700098038,2.32657408714294,24.2841091156006,0.837735593318939,NaN,,,
45,WHI_23,28_I_68,,1968-02-14,-47.57,-34,mesopelagic,fish,1,MT1600,non-closing,fishing,at,depth,2,1000,,,150,,inferred,from,length,Henrike,Andresen/Heino,Fock,,,20,306.1,35,5,8.0708,0.043921,1,3,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,5.24687051773071,35.8441886901855,0.224826723337173,-8,28.9250907897949,0.0915554910898209,2.22127676010132,22.9242095947266,0.420138627290726,NaN,,,
46,WHI_36_II_1,348_71,,1971-03-05,-54.55,-37.67,mesopelagic,fish,1,MT1600,non-closing,fishing,at,depth,2,1000,,,1040,,inferred,from,length,Henrike,Andresen/Heino,Fock,,,15,1360.42,33.1,6,8.059,0.124137,3,4,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,4.72910308837891,33.1057014465332,0.230219930410385,-6.65061283111572,29.5472927093506,0.251797378063202,1.80972993373871,19.2348899841309,0.853124797344208,NaN,,,
47,WHI_36_II_1,350_I_71,,1971-03-05,-52.15,-37.52,mesopelagic,fish,1,MT1600,non-closing,fishing,at,depth,2,1000,,,119,,inferred,from,length,Henrike,Andresen/Heino,Fock,,,19,433.72,35,5,8.068,0.05571,3,3.1084,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,5.03260326385498,34.8732109069824,0.222177281975746,-5.66977071762085,36.7262420654297,0.181966036558151,1.68954503536224,20.9120101928711,0.503339767456055,NaN,,,
48,WHI_36_II_1,350_II_71,,1971-03-05,-52.03,-37.37,mesopelagic,fish,1,MT1600,non-closing,fishing,at,depth,2,1000,,,262,,inferred,from,length,Henrike,Andresen/Heino,Fock,,,19,421.14,35,5,8.0681,0.054857,2.9223,3.1785,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,5.03260326385498,34.8732109069824,0.222177281975746,-5.66977071762085,36.7262420654297,0.181966036558151,1.68954503536224,20.9120101928711,0.503339767456055,NaN,,,
49,WHI_36_II_1,350_III_71,,1971-03-05,-51.92,-37.37,mesopelagic,fish,1,MT1600,non-closing,fishing,at,depth,2,1000,,,610,,inferred,from,length,Henrike,Andresen/Heino,Fock,,,19,403.9,35,5,8.0691,0.055666,2.9156,3,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,5.08787393569946,35.1460113525391,0.22091494500637,-6.3503155708313,38.1096038818359,0.147882491350174,1.5512170791626,21.3976001739502,0.326230764389038,NaN,,,
50,WHI_36_II_1,354_I_71,,1971-03-06,-48.2,-38.7,mesopelagic,fish,1,MT1600,non-closing,fishing,at,depth,2,1000,,,100,,inferred,from,length,Henrike,Andresen/Heino,Fock,,,17,453,35,5,8.0647,0.065355,3.1536,2,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,4.91036510467529,35.2643890380859,0.225594788789749,-6.70163154602051,34.897647857666,0.132804617285729,1.08077704906464,20.9683990478516,0.0398714914917946,NaN,,,
51,WHI_36_II_1,358_I_71,,1971-03-07,-43.78,-38.25,mesopelagic,fish,1,MT1600,non-closing,fishing,at,depth,2,1000,,,106,,inferred,from,length,Henrike,Andresen/Heino,Fock,,,17,449,35,5,8.0537,0.057472,4,2,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,4.82228374481201,35.098388671875,0.229214042425156,-4.18958377838135,44.253734588623,0.122936554253101,0.272968232631683,19.9312000274658,0.0290419682860374,NaN,,,
52,WHI_36_II_1,358_II_71,,1971-03-07,-43.63,-38.22,mesopelagic,fish,1,MT1600,non-closing,fishing,at,depth,2,1000,,,212,,inferred,from,length,Henrike,Andresen/Heino,Fock,,,17,449,35,5,8.0539,0.057599,4,2,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,4.82228374481201,35.098388671875,0.229214042425156,-4.18958377838135,44.253734588623,0.122936554253101,0.272968232631683,19.9312000274658,0.0290419682860374,NaN,,,
53,WHI_36_II_1,358_III_71,,1971-03-07,-43.5,-38.22,mesopelagic,fish,1,MT1600,non-closing,fishing,at,depth,2,1000,,,1015,,inferred,from,length,Henrike,Andresen/Heino,Fock,,,17,447.84,35,5,8.0548,0.059936,4,2,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,4.82228374481201,35.098388671875,0.229214042425156,-4.18958377838135,44.253734588623,0.122936554253101,0.272968232631683,19.9312000274658,0.0290419682860374,NaN,,,
54,WHI_36_II_1,363_I_71,,1971-03-08,-39.37,-39.7,mesopelagic,fish,1,MT1600,non-closing,fishing,at,depth,2,1000,,,110,,inferred,from,length,Henrike,Andresen/Heino,Fock,,,15.118,413,35,6,8.1004,0.059452,6,2,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,4.71871185302734,34.9658012390137,0.237763777375221,-5.94651508331299,42.4466323852539,0.20590540766716,0.412741452455521,18.3865909576416,0.405508190393448,NaN,,,
55,WHI_36_II_1,363_II_71,,1971-03-08,-39.2,-39.7,mesopelagic,fish,1,MT1600,non-closing,fishing,at,depth,2,1000,,,328,,inferred,from,length,Henrike,Andresen/Heino,Fock,,,15.068,413,35,6,8.1039,0.058999,6,2,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,4.71871185302734,34.9658012390137,0.237763777375221,-5.94651508331299,42.4466323852539,0.20590540766716,0.412741452455521,18.3865909576416,0.405508190393448,NaN,,,
56,WHI_36_II_1,363_III_71,,1971-03-08,-39.07,-39.7,mesopelagic,fish,1,MT1600,non-closing,fishing,at,depth,2,1000,,,800,,inferred,from,length,Henrike,Andresen/Heino,Fock,,,15.086,413,35,6,8.1048,0.05894,6,2,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,4.71871185302734,34.9658012390137,0.237763777375221,-5.94651508331299,42.4466323852539,0.20590540766716,0.412741452455521,18.3865909576416,0.405508190393448,NaN,,,
57,WHI_36_II_1,371_I_71,,1971-03-10,-30.67,-40,mesopelagic,fish,1,MT1600,non-closing,fishing,at,depth,2,1000,,,102,,inferred,from,length,Henrike,Andresen/Heino,Fock,,,14.97,539.23,34,5,8.2578,0.057434,8,3,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,4.5248703956604,34.9790992736816,0.253511399030685,-7.61085796356201,47.0624465942383,0.336091428995132,1.47369456291199,17.0052909851074,2.40616869926453,NaN,,,
58,WHI_36_II_1,371_II_71,,1971-03-10,-30.58,-40,mesopelagic,fish,1,MT1600,non-closing,fishing,at,depth,2,1000,,,200,,inferred,from,length,Henrike,Andresen/Heino,Fock,,,14.968,537.15,34,5,8.2585,0.057024,8,3,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,4.5248703956604,34.9790992736816,0.253511399030685,-7.61085796356201,47.0624465942383,0.336091428995132,1.47369456291199,17.0052909851074,2.40616869926453,NaN,,,
59,WHI_36_II_1,371_III_71,,1971-03-10,-30.5,-40,mesopelagic,fish,1,MT1600,non-closing,fishing,at,depth,2,1000,,,700,,inferred,from,length,Henrike,Andresen/Heino,Fock,,,14.979,519.81,34,5,8.2597,0.057328,8,3,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,4.5248703956604,34.9790992736816,0.253511399030685,-7.61085796356201,47.0624465942383,0.336091428995132,1.47369456291199,17.0052909851074,2.40616869926453,NaN,,,
60,WHI_36_II_1,380_I_71,,1971-03-12,-21.82,-38.12,mesopelagic,fish,1,MT1600,non-closing,fishing,at,depth,2,1000,,,110,,inferred,from,length,Henrike,Andresen/Heino,Fock,,,15,525.58,34.909,5,8.2639,0.052334,6,3.022,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,4.59626913070679,35.0868873596191,0.249747931957245,-8,47.2287483215332,0.420574098825455,1.84214818477631,17.4058990478516,0.29941788315773,NaN,,,
61,WHI_36_II_1,380_II_71,,1971-03-12,-21.73,-38.12,mesopelagic,fish,1,MT1600,non-closing,fishing,at,depth,2,1000,,,260,,inferred,from,length,Henrike,Andresen/Heino,Fock,,,15,525,34.852,5,8.263,0.052116,6,3.0545,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,4.59626913070679,35.0868873596191,0.249747931957245,-8,47.2287483215332,0.420574098825455,1.84214818477631,17.4058990478516,0.29941788315773,NaN,,,
62,WHI_36_II_1,380_III_71,,1971-03-12,-21.55,-38.12,mesopelagic,fish,1,MT1600,non-closing,fishing,at,depth,2,1000,,,708,,inferred,from,length,Henrike,Andresen/Heino,Fock,,,15,525,34.275,5,8.262,0.052204,6,3.129,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,4.59626913070679,35.0868873596191,0.249747931957245,-8,47.2287483215332,0.420574098825455,1.84214818477631,17.4058990478516,0.29941788315773,NaN,,,
63,WHI_36_II_1,399_I_71,,1971-03-18,-9.95,-39.42,mesopelagic,fish,1,MT1600,non-closing,fishing,at,depth,2,1000,,,98,,inferred,from,length,Henrike,Andresen/Heino,Fock,,,13,609.89,34,5,8.216,0.058182,6,6,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,4.3184609413147,34.7458877563477,0.249273881316185,-7.77390670776367,56.4581031799316,0.563151001930237,0.0870207846164703,15.5124998092651,1.55186927318573,NaN,,,
64,WHI_36_II_1,399_II_71,,1971-03-18,-9.83,-39.43,mesopelagic,fish,1,MT1600,non-closing,fishing,at,depth,2,1000,,,310,,inferred,from,length,Henrike,Andresen/Heino,Fock,,,13,610.72,34,5,8.216,0.058894,6,6,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,4.3184609413147,34.7458877563477,0.249273881316185,-7.77390670776367,56.4581031799316,0.563151001930237,0.0870207846164703,15.5124998092651,1.55186927318573,NaN,,,
65,WHI_36_II_1,402_I_71,,1971-03-18,-7.5,-39.95,mesopelagic,fish,1,MT1600,non-closing,fishing,at,depth,2,1000,,,110,,inferred,from,length,Henrike,Andresen/Heino,Fock,,,12,543.68,34,6,8.217,0.057446,6,7,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,4.28900337219238,34.7220001220703,0.252224564552307,-7.76152992248535,57.3256759643555,0.616533815860748,0.296788275241852,15.5471096038818,2.19996190071106,NaN,,,
66,WHI_36_II_1,402_II_71,,1971-03-18,-7.47,-39.97,mesopelagic,fish,1,MT1600,non-closing,fishing,at,depth,2,1000,,,320,,inferred,from,length,Henrike,Andresen/Heino,Fock,,,12,543.68,34,6,8.217,0.057446,6,7,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,4.28900337219238,34.7220001220703,0.252224564552307,-7.76152992248535,57.3256759643555,0.616533815860748,0.296788275241852,15.5471096038818,2.19996190071106,NaN,,,
67,WHI_36_II_1,402_III_71,,1971-03-18,-7.42,-39.98,mesopelagic,fish,1,MT1600,non-closing,fishing,at,depth,2,1000,,,820,,inferred,from,length,Henrike,Andresen/Heino,Fock,,,12,541.44,34,6,8.217,0.057405,6,7,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,4.28900337219238,34.7220001220703,0.252224564552307,-7.76152992248535,57.3256759643555,0.616533815860748,0.296788275241852,15.5471096038818,2.19996190071106,NaN,,,
68,WHI_36_II_1,409_I_71,,1971-03-20,0.8,-37.73,mesopelagic,fish,1,MT1600,non-closing,fishing,at,depth,2,1000,,,110,,inferred,from,length,Henrike,Andresen/Heino,Fock,,,14.957,383,34,5,8.2279,0.054323,5,5,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,4.57036018371582,34.9169006347656,0.242768496274948,-7.83450603485107,43.1138153076172,0.347956389188766,0.981478095054626,17.6711006164551,2.30742144584656,NaN,,,
69,WHI_36_II_1,409_II_71,,1971-03-20,0.75,-37.77,mesopelagic,fish,1,MT1600,non-closing,fishing,at,depth,2,1000,,,760,,inferred,from,length,Henrike,Andresen/Heino,Fock,,,14.923,383,34,5,8.2279,0.053839,5,5,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,4.57036018371582,34.9169006347656,0.242768496274948,-7.83450603485107,43.1138153076172,0.347956389188766,0.981478095054626,17.6711006164551,2.30742144584656,NaN,,,
70,WHI_36_II_1,412_I_71,,1971-03-21,4.8,-36.83,mesopelagic,fish,1,MT1600,non-closing,fishing,at,depth,2,1000,,,76,,inferred,from,length,Henrike,Andresen/Heino,Fock,,,15.978,334,35,5,8.221,0.046508,5,4,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,4.68721580505371,35.1170997619629,0.233673691749573,-5.28841543197632,48.398136138916,0.202395513653755,1.34231472015381,18.5568008422852,0.889426231384277,NaN,,,
71,WHI_36_II_1,419_I_71,,1971-03-28,-14.78,-33.58,mesopelagic,fish,1,MT1600,non-closing,fishing,at,depth,2,1000,,,112,,inferred,from,length,Henrike,Andresen/Heino,Fock,,,18.934,226.83,35,5,8.2194,0.028066,4,3,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,5.05511283874512,35.5998878479004,0.222579523921013,-5.58478116989136,44.0298042297363,0.329213976860046,1.57594645023346,21.8306007385254,0.0100768767297268,NaN,,,
72,WHI_36_II_1,419_II_71,,1971-03-28,-14.78,-33.57,mesopelagic,fish,1,MT1600,non-closing,fishing,at,depth,2,1000,,,305,,inferred,from,length,Henrike,Andresen/Heino,Fock,,,18.934,226.83,35,5,8.2194,0.028066,4,3,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,5.05511283874512,35.5998878479004,0.222579523921013,-5.58478116989136,44.0298042297363,0.329213976860046,1.57594645023346,21.8306007385254,0.0100768767297268,NaN,,,
73,WHI_36_II_1,423_I_71,,1971-03-29,-10.7,-34.43,mesopelagic,fish,1,MT1600,non-closing,fishing,at,depth,2,1000,,,103,,inferred,from,length,Henrike,Andresen/Heino,Fock,,,18,236,35,5,8.209,0.03101,4,3.9801,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,5.00821495056152,35.5370101928711,0.223881959915161,-2.00028991699219,45.4975700378418,0.276982605457306,1.10159385204315,21.0903911590576,0.0182164032012224,NaN,,,
74,WHI_36_II_1,423_II_71,,1971-03-29,-10.6,-34.47,mesopelagic,fish,1,MT1600,non-closing,fishing,at,depth,2,1000,,,305,,inferred,from,length,Henrike,Andresen/Heino,Fock,,,18,235.58,35,5,8.209,0.031731,4,4,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,5.00821495056152,35.5370101928711,0.223881959915161,-2.00028991699219,45.4975700378418,0.276982605457306,1.10159385204315,21.0903911590576,0.0182164032012224,NaN,,,
75,WHI_36_II_1,423_III_71,,1971-03-29,-10.53,-34.52,mesopelagic,fish,1,MT1600,non-closing,fishing,at,depth,2,1000,,,592,,inferred,from,length,Henrike,Andresen/Heino,Fock,,,18,236.25,35,5,8.209,0.031843,4,4,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,5.00821495056152,35.5370101928711,0.223881959915161,-2.00028991699219,45.4975700378418,0.276982605457306,1.10159385204315,21.0903911590576,0.0182164032012224,NaN,,,
76,WHI_36_II_2,431_I_71,,1971-03-31,4.57,-29.85,mesopelagic,fish,1,MT1600,non-closing,fishing,at,depth,2,1000,,,105,,inferred,from,length,Henrike,Andresen/Heino,Fock,,,19,231.37,35,5,8.191,0.033983,2,3,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,5.12978935241699,35.8004875183105,0.221741497516632,-4.61842679977417,47.6410064697266,0.172744035720825,2.44374656677246,22.2665004730225,0.00019955457537435,NaN,,,
77,WHI_36_II_2,431_II_71,,1971-03-31,4.6,-29.88,mesopelagic,fish,1,MT1600,non-closing,fishing,at,depth,2,1000,,,308,,inferred,from,length,Henrike,Andresen/Heino,Fock,,,19,231.75,35,5,8.191,0.034,2,3,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,5.12978935241699,35.8004875183105,0.221741497516632,-4.61842679977417,47.6410064697266,0.172744035720825,2.44374656677246,22.2665004730225,0.00019955457537435,NaN,,,
78,WHI_36_II_2,431_III_71,,1971-03-31,4.63,-29.93,mesopelagic,fish,1,MT1600,non-closing,fishing,at,depth,2,1000,,,502,,inferred,from,length,Henrike,Andresen/Heino,Fock,,,19,231.48,35,5,8.191,0.034,2,3,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,5.12978935241699,35.8004875183105,0.221741497516632,-4.61842679977417,47.6410064697266,0.172744035720825,2.44374656677246,22.2665004730225,0.00019955457537435,NaN,,,
79,WHI_36_II_2,439_I_71,,1971-04-02,-0.4,-23.63,mesopelagic,fish,1,MT1600,non-closing,fishing,at,depth,2,1000,,,104,,inferred,from,length,Henrike,Andresen/Heino,Fock,,,21,180.45,36,5,8.194,0.026,2,2,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,5.21853065490723,36.1407012939453,0.21604260802269,-3.32157230377197,58.1248741149902,0.208832085132599,1.72832095623016,22.9186000823975,0.0578789412975311,NaN,,,
80,WHI_36_II_2,439_II_71,,1971-04-02,-0.38,-23.68,mesopelagic,fish,1,MT1600,non-closing,fishing,at,depth,2,1000,,,300,,inferred,from,length,Henrike,Andresen/Heino,Fock,,,21,180.78,36,5,8.1938,0.026,2,2,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,5.21853065490723,36.1407012939453,0.21604260802269,-3.32157230377197,58.1248741149902,0.208832085132599,1.72832095623016,22.9186000823975,0.0578789412975311,NaN,,,
81,WHI_36_II_2,439_III_71,,1971-04-02,-0.35,-23.73,mesopelagic,fish,1,MT1600,non-closing,fishing,at,depth,2,1000,,,712,,inferred,from,length,Henrike,Andresen/Heino,Fock,,,21,180.78,36,5,8.1938,0.026,2,2,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,5.21853065490723,36.1407012939453,0.21604260802269,-3.32157230377197,58.1248741149902,0.208832085132599,1.72832095623016,22.9186000823975,0.0578789412975311,NaN,,,
82,WHI_36_II_2,447_I_71,,1971-04-04,-4.23,-17.28,mesopelagic,fish,1,MT1600,non-closing,fishing,at,depth,2,1000,,,82,,inferred,from,length,Henrike,Andresen/Heino,Fock,,,22,233,36,4,8.202,0.03484,1,2,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,5.4540205001831,36.4933128356934,0.212543115019798,1.09684062004089,50.839111328125,0.209284529089928,0.575931668281555,24.0581092834473,0.0600747615098953,NaN,,,
83,WHI_36_II_2,447_II_71,,1971-04-04,-4.27,-17.35,mesopelagic,fish,1,MT1600,non-closing,fishing,at,depth,2,1000,,,310,,inferred,from,length,Henrike,Andresen/Heino,Fock,,,22,233,36,4,8.202,0.03484,1,2,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,5.4540205001831,36.4933128356934,0.212543115019798,1.09684062004089,50.839111328125,0.209284529089928,0.575931668281555,24.0581092834473,0.0600747615098953,NaN,,,
84,WHI_36_II_2,447_III_71,,1971-04-04,-4.3,-17.4,mesopelagic,fish,1,MT1600,non-closing,fishing,at,depth,2,1000,,,760,,inferred,from,length,Henrike,Andresen/Heino,Fock,,,22,232.97,36,4,8.202,0.03405,1,2,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,5.4540205001831,36.4933128356934,0.212543115019798,1.09684062004089,50.839111328125,0.209284529089928,0.575931668281555,24.0581092834473,0.0600747615098953,NaN,,,
85,WHI_36_II_2,455_I_71,,1971-04-06,-8.97,-12.8,mesopelagic,fish,1,MT1600,non-closing,fishing,at,depth,2,1000,,,102,,inferred,from,length,Henrike,Andresen/Heino,Fock,,,23.788,255.02,36,4,8.207,0.028397,1,2,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,5.69043302536011,36.5854988098145,0.199946597218513,2.90119409561157,46.9386215209961,0.204258695244789,0.704145908355713,25.9250907897949,0.476241737604141,NaN,,,
86,WHI_36_II_2,455_II_71,,1971-04-06,-9,-12.83,mesopelagic,fish,1,MT1600,non-closing,fishing,at,depth,2,1000,,,300,,inferred,from,length,Henrike,Andresen/Heino,Fock,,,23.788,255.02,36,4,8.207,0.028397,1,2,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,5.69877910614014,36.635009765625,0.200340420007706,2.79299402236939,47.4458923339844,0.219214722514152,0.794431447982788,25.9955005645752,0.457859605550766,NaN,,,
87,WHI_36_II_2,455_III_71,,1971-04-06,-9.03,-12.88,mesopelagic,fish,1,MT1600,non-closing,fishing,at,depth,2,1000,,,1010,,inferred,from,length,Henrike,Andresen/Heino,Fock,,,23.533,249.1,36,4,8.2069,0.02836,1,2,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,5.69877910614014,36.635009765625,0.200340420007706,2.79299402236939,47.4458923339844,0.219214722514152,0.794431447982788,25.9955005645752,0.457859605550766,NaN,,,
